date,state,county,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-23,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-24,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-25,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-26,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-27,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-28,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-29,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-30,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-01-31,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-01,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-02,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-03,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-04,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-05,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-06,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-07,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-08,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-09,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-10,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-11,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-12,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-13,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-14,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-15,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
2020-02-16,New Jersey,Passaic,34031.0,0,0,0.0,0.0,1,1,0,77040.0,501826
